nodename,batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment,on_disk
ip-172-31-21-20,1672344527,1672345308.5366702,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,pydatatable,1.1.0a0,9522f0833d3e965656396de4fffebd882d39c25d,join,2,55.033,2.335,TRUE,450032091.84;449860428.616,0.564,,False
ip-172-31-21-20,1672344527,1672345349.6654158,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,spark,3.3.1,,.sql,1,3.03,0.038,TRUE,450015153.577;347720187.394,0.556,,False
ip-172-31-21-20,1672344527,1672345352.707352,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,spark,3.3.1,,.sql,2,2.55,0.039,TRUE,450015153.577;347720187.394,0.174,,False
ip-172-31-21-20,1672344527,1672345356.5805187,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,spark,3.3.1,,.sql,1,3.11,0.039,TRUE,449954076.026;449999844.937,0.145,,False
ip-172-31-21-20,1672344527,1672345359.8850398,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,spark,3.3.1,,.sql,2,2.834,0.039,TRUE,449954076.026;449999844.937,0.162,,False
ip-172-31-21-20,1672344527,1672345364.488509,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,spark,3.3.1,,.sql,1,3.478,0.039,TRUE,500043740.752;449999844.937,0.47,,False
ip-172-31-21-20,1672344527,1672345368.0145717,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,spark,3.3.1,,.sql,2,3.212,0.039,TRUE,500043740.752;449999844.937,0.131,,False
ip-172-31-21-20,1672344527,1672345372.2261875,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,spark,3.3.1,,.sql,1,3.702,0.039,TRUE,449954076.026;449999844.937,0.11,,False
ip-172-31-21-20,1672344527,1672345375.4382854,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,spark,3.3.1,,.sql,2,2.932,0.039,TRUE,449954076.026;449999844.937,0.104,,False
ip-172-31-21-20,1672344527,1672345517.1835814,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,dask,2022.12.1,495a4bec4d1adfc94960f40c2033f22a04a5b2f3,.merge,1,14.199,4.284,TRUE,450015153.577;347720187.395,0.03,,False
ip-172-31-21-20,1672344527,1672345531.3127043,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,dask,2022.12.1,495a4bec4d1adfc94960f40c2033f22a04a5b2f3,.merge,2,13.885,4.306,TRUE,450015153.577;347720187.395,0.03,,False
ip-172-31-21-20,1672344527,1672345546.7643316,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,dask,2022.12.1,495a4bec4d1adfc94960f40c2033f22a04a5b2f3,.merge,1,15.173,4.524,TRUE,449954076.026;449999844.937,0.03,,False
ip-172-31-21-20,1672344527,1672345561.92526,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,dask,2022.12.1,495a4bec4d1adfc94960f40c2033f22a04a5b2f3,.merge,2,14.917,4.558,TRUE,449954076.026;449999844.937,0.03,,False
ip-172-31-21-20,1672344527,1672345576.8375006,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,dask,2022.12.1,495a4bec4d1adfc94960f40c2033f22a04a5b2f3,.merge,1,14.612,4.798,TRUE,500043740.752;449999844.937,0.056,,False
ip-172-31-21-20,1672344527,1672345592.0915606,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,dask,2022.12.1,495a4bec4d1adfc94960f40c2033f22a04a5b2f3,.merge,2,14.961,4.804,TRUE,500043740.752;449999844.937,0.081,,False
ip-172-31-21-20,1672344527,1672345606.2465155,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,dask,2022.12.1,495a4bec4d1adfc94960f40c2033f22a04a5b2f3,.merge,1,13.871,4.765,TRUE,449954076.026;449999844.937,0.03,,False
ip-172-31-21-20,1672344527,1672345620.2914214,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,dask,2022.12.1,495a4bec4d1adfc94960f40c2033f22a04a5b2f3,.merge,2,13.803,4.765,TRUE,449954076.026;449999844.937,0.03,,False
ip-172-31-21-20,1672352908,1672352933,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,0.197,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352933,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,0.064,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352934,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,0.133,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352934,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,0.161,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352934,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,0.235,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352934,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,0.217,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352934,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,0.073,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352934,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,0.068,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352935,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,0.157,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352935,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,0.153,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352935,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,0.155,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352935,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,0.145,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352935,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,0.214,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352936,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,0.213,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352936,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,0.218,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352936,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,0.197,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352936,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,0.141,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352936,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,0.131,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352939,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,1,2.837,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672352942,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,NA,NA,clickhouse,22.12.1.1752,NA,select group by,2,2.789,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672353124,join,J1_1e7_NA_0_0,10000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,1.16,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672353125,join,J1_1e7_NA_0_0,10000000,small inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,1.157,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672353126,join,J1_1e7_NA_0_0,10000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,1.238,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672353127,join,J1_1e7_NA_0_0,10000000,medium inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,1.116,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672353129,join,J1_1e7_NA_0_0,10000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,1.341,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672353130,join,J1_1e7_NA_0_0,10000000,medium outer on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,1.135,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672353131,join,J1_1e7_NA_0_0,10000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,0.938,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672353132,join,J1_1e7_NA_0_0,10000000,medium inner on factor,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,0.918,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672353136,join,J1_1e7_NA_0_0,10000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,1,3.645,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672353140,join,J1_1e7_NA_0_0,10000000,big inner on int,NA,NA,clickhouse,22.12.1.1752,NA,select join,2,3.697,NA,TRUE,NA,NA,NA,TRUE
ip-172-31-21-20,1672352908,1672353338.336663,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,0.258,0.518,TRUE,29998789,0.0,,FALSE
ip-172-31-21-20,1672352908,1672353338.6033616,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,0.256,0.518,TRUE,29998789,0.0,,FALSE
ip-172-31-21-20,1672352908,1672353339.420494,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,0.793,0.528,TRUE,29998789,0.0,,FALSE
ip-172-31-21-20,1672352908,1672353340.2052991,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,0.774,0.528,TRUE,29998789,0.0,,FALSE
ip-172-31-21-20,1672352908,1672353340.9833708,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,0.754,0.528,TRUE,29998789;4999719.622,0.001,,FALSE
ip-172-31-21-20,1672352908,1672353341.7323003,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,0.737,0.528,TRUE,29998789;4999719.622,0.001,,FALSE
ip-172-31-21-20,1672352908,1672353342.0533404,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,0.299,0.528,TRUE,299.988;799.894;4999.767,0.0,,FALSE
ip-172-31-21-20,1672352908,1672353342.359777,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,0.296,0.528,TRUE,299.988;799.894;4999.767,0.0,,FALSE
ip-172-31-21-20,1672352908,1672353343.0627067,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,0.68,0.528,TRUE,29998789;79989360;499976651.408,0.001,,FALSE
ip-172-31-21-20,1672352908,1672353343.7552025,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,0.676,0.528,TRUE,29998789;79989360;499976651.408,0.001,,FALSE
ip-172-31-21-20,1672352908,1672353345.0171978,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,1.238,0.51,TRUE,499920.14;288648.108,0.002,,FALSE
ip-172-31-21-20,1672352908,1672353346.3317282,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,1.299,0.51,TRUE,499920.14;288648.108,0.002,,FALSE
ip-172-31-21-20,1672352908,1672353346.9884515,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,0.633,0.519,TRUE,399882,0.0,,FALSE
ip-172-31-21-20,1672352908,1672353347.6129332,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,0.612,0.519,TRUE,399882,0.0,,FALSE
ip-172-31-21-20,1672352908,1672353352.1485116,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,4.516,0.642,TRUE,19700450.588,0.001,,FALSE
ip-172-31-21-20,1672352908,1672353356.655595,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,4.486,0.642,TRUE,19700450.588,0.0,,FALSE
ip-172-31-21-20,1672352908,1672353367.3663218,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,10.691,0.585,TRUE,9.839,0.0,,FALSE
ip-172-31-21-20,1672352908,1672353378.0756173,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,10.698,0.585,TRUE,9.839,0.0,,FALSE
ip-172-31-21-20,1672352908,1672353386.6597588,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,8.537,1.025,TRUE,499976651.408;10000000,0.027,,FALSE
ip-172-31-21-20,1672352908,1672353395.294011,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,8.586,1.025,TRUE,499976651.408;10000000,0.023,,FALSE
ip-172-31-21-20,1672352908,1672353524.1030707,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.merge,1,1.652,2.98,TRUE,450015153.577;347720187.395,0.029,,FALSE
ip-172-31-21-20,1672352908,1672353525.7814565,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.merge,2,1.632,2.98,TRUE,450015153.577;347720187.395,0.029,,FALSE
ip-172-31-21-20,1672352908,1672353529.119704,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.merge,1,3.269,3.064,TRUE,449954076.026;449999844.937,0.029,,FALSE
ip-172-31-21-20,1672352908,1672353532.455325,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.merge,2,3.288,3.064,TRUE,449954076.026;449999844.937,0.029,,FALSE
ip-172-31-21-20,1672352908,1672353536.4850106,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.merge,1,3.928,3.136,TRUE,500043740.752;449999844.937,0.055,,FALSE
ip-172-31-21-20,1672352908,1672353540.4909303,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.merge,2,3.932,3.136,TRUE,500043740.752;449999844.937,0.055,,FALSE
ip-172-31-21-20,1672352908,1672353545.1519248,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.merge,1,4.585,3.152,TRUE,449954076.026;449999844.937,0.029,,FALSE
ip-172-31-21-20,1672352908,1672353549.7564428,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.merge,2,4.534,3.152,TRUE,449954076.026;449999844.937,0.029,,FALSE
ip-172-31-21-20,1672352908,1672353565.746259,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.merge,1,15.891,3.195,TRUE,450032091.841;449860428.616,0.029,,FALSE
ip-172-31-21-20,1672352908,1672353581.6507905,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.merge,2,15.85,3.195,TRUE,450032091.841;449860428.616,0.029,,FALSE
ip-172-31-21-20,1672352908,1672353654.4456885,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,spark,3.3.1,,.sql,1,2.883,0.022,TRUE,29998789,0.361,,FALSE
ip-172-31-21-20,1672352908,1672353656.0111902,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,spark,3.3.1,,.sql,2,0.97,0.023,TRUE,29998789,0.201,,FALSE
ip-172-31-21-20,1672352908,1672353658.7799482,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,spark,3.3.1,,.sql,1,2.153,0.023,TRUE,29998789,0.139,,FALSE
ip-172-31-21-20,1672352908,1672353660.2627957,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,spark,3.3.1,,.sql,2,1.095,0.023,TRUE,29998789,0.158,,FALSE
ip-172-31-21-20,1672352908,1672353664.6853623,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,spark,3.3.1,,.sql,1,3.914,0.023,TRUE,29998789;4999719.622,0.183,,FALSE
ip-172-31-21-20,1672352908,1672353666.6354656,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,spark,3.3.1,,.sql,2,1.613,0.023,TRUE,29998789;4999719.622,0.139,,FALSE
ip-172-31-21-20,1672352908,1672353667.9163315,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,spark,3.3.1,,.sql,1,0.816,0.023,TRUE,299.988;799.894;4999.767,0.177,,FALSE
ip-172-31-21-20,1672352908,1672353668.9168994,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,spark,3.3.1,,.sql,2,0.677,0.023,TRUE,299.988;799.894;4999.767,0.121,,FALSE
ip-172-31-21-20,1672352908,1672353671.0515575,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,spark,3.3.1,,.sql,1,1.654,0.023,TRUE,29998789;79989360;499976651.408,0.169,,FALSE
ip-172-31-21-20,1672352908,1672353672.609596,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,spark,3.3.1,,.sql,2,1.224,0.023,TRUE,29998789;79989360;499976651.408,0.127,,FALSE
ip-172-31-21-20,1672352908,1672353675.551218,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,spark,3.3.1,,.sql,1,2.063,0.023,TRUE,399882,0.175,,FALSE
ip-172-31-21-20,1672352908,1672353677.3378267,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,spark,3.3.1,,.sql,2,1.372,0.023,TRUE,399882,0.146,,FALSE
ip-172-31-21-20,1672352908,1672353681.1140265,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,spark,3.3.1,,.sql,1,3.174,0.023,TRUE,19700450.588,0.21,,FALSE
ip-172-31-21-20,1672352908,1672353683.423077,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,spark,3.3.1,,.sql,2,2.019,0.023,TRUE,19700450.588,0.11,,FALSE
ip-172-31-21-20,1672352908,1672353685.0854902,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,spark,3.3.1,,.sql,1,1.316,0.023,TRUE,9.839,0.105,,FALSE
ip-172-31-21-20,1672352908,1672353686.2767518,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,spark,3.3.1,,.sql,2,0.901,0.023,TRUE,9.839,0.104,,FALSE
ip-172-31-21-20,1672352908,1672353692.3027382,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,spark,3.3.1,,.sql,1,5.345,0.023,TRUE,499976651.408;10000000,0.43,,FALSE
ip-172-31-21-20,1672352908,1672353696.6489677,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,spark,3.3.1,,.sql,2,4.039,0.023,TRUE,499976651.408;10000000,0.123,,FALSE
ip-172-31-21-20,1672352908,1672353740.599979,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,spark,3.3.1,,.sql,1,4.087,0.022,TRUE,450015153.577;347720187.394,0.601,,False
ip-172-31-21-20,1672352908,1672353744.380787,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,spark,3.3.1,,.sql,2,3.284,0.022,TRUE,450015153.577;347720187.394,0.235,,False
ip-172-31-21-20,1672352908,1672353749.4312453,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,spark,3.3.1,,.sql,1,4.486,0.022,TRUE,449954076.026;449999844.937,0.127,,False
ip-172-31-21-20,1672352908,1672353753.4013793,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,spark,3.3.1,,.sql,2,3.644,0.022,TRUE,449954076.026;449999844.937,0.125,,False
ip-172-31-21-20,1672352908,1672353758.470954,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,spark,3.3.1,,.sql,1,4.27,0.022,TRUE,500043740.752;449999844.937,0.384,,False
ip-172-31-21-20,1672352908,1672353762.791272,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,spark,3.3.1,,.sql,2,4.021,0.022,TRUE,500043740.752;449999844.937,0.112,,False
ip-172-31-21-20,1672352908,1672353767.581559,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,spark,3.3.1,,.sql,1,4.285,0.022,TRUE,449954076.026;449999844.937,0.11,,False
ip-172-31-21-20,1672352908,1672353771.4915237,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,spark,3.3.1,,.sql,2,3.619,0.022,TRUE,449954076.026;449999844.937,0.113,,False
ip-172-31-21-20,1672352908,1672353784.9283822,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,spark,3.3.1,,.sql,1,12.789,0.022,TRUE,450032091.841;449860428.616,0.177,,False
ip-172-31-21-20,1672352908,1672353793.1621892,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,spark,3.3.1,,.sql,2,7.829,0.022,TRUE,450032091.841;449860428.616,0.16,,False
ip-172-31-21-20,1672352908,1672353826.1860387,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,1,0.117,0.123,TRUE,29998789,0.0,,False
ip-172-31-21-20,1672352908,1672353826.3473597,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,2,0.119,0.123,TRUE,29998789,0.0,,False
ip-172-31-21-20,1672352908,1672353826.642632,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,1,0.238,0.123,TRUE,29998789,0.0,,False
ip-172-31-21-20,1672352908,1672353826.9334614,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,2,0.251,0.123,TRUE,29998789,0.0,,False
ip-172-31-21-20,1672352908,1672353828.2300181,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,1,1.244,0.135,TRUE,29998789;4999719.622,0.001,,False
ip-172-31-21-20,1672352908,1672353829.504518,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,2,1.23,0.136,TRUE,29998789;4999719.622,0.001,,False
ip-172-31-21-20,1672352908,1672353829.6948643,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,1,0.137,0.125,TRUE,299.988;799.894;4999.767,0.0,,False
ip-172-31-21-20,1672352908,1672353829.8782728,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,2,0.14,0.125,TRUE,299.988;799.894;4999.767,0.0,,False
ip-172-31-21-20,1672352908,1672353830.2365797,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,1,0.303,0.127,TRUE,29998789;79989360;499976651.408,0.001,,False
